,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-20,118.18317413330078,441.3890075683594,1.1359634399414062,1253.199951171875,49.9621696472168,18096.26953125,130.57000732421875,441.3890075683594,1.1359634399414062,1253.199951171875,55.59000015258789,18096.26953125,131.36000061035156,443.0539855957031,1.1385993957519531,1256.0999755859375,56.5,18167.630859375,128.49000549316406,434.406005859375,1.1322002410888672,1243.0,55.4900016784668,18031.2109375,128.5500030517578,435.3240051269531,1.1358860731124878,1256.0999755859375,56.290000915527344,18059.490234375,6799000.0,72890096,0.0,180.0,36195700.0,100210000.0
2016-04-21,118.3370361328125,449.42498779296875,1.1305055618286133,1249.0,50.132930755615234,17982.51953125,130.74000549316406,449.42498779296875,1.1305055618286133,1249.0,55.779998779296875,17982.51953125,132.63999938964844,450.5480041503906,1.1393998861312866,1270.5999755859375,56.22999954223633,18107.2890625,130.3000030517578,440.9519958496094,1.1278001070022583,1247.5999755859375,55.41999816894531,17963.890625,130.97999572753906,441.4159851074219,1.1305055618286133,1247.699951171875,55.79999923706055,18092.83984375,4799600.0,68204704,0.0,124.0,38909100.0,102720000.0
2016-04-22,118.61763763427734,445.73699951171875,1.12920343875885,1228.699951171875,46.53789520263672,18003.75,131.0500030517578,445.73699951171875,1.12920343875885,1228.699951171875,51.779998779296875,18003.75,131.8300018310547,449.80999755859375,1.1309019327163696,1248.5,52.43000030517578,18026.849609375,130.5,444.1499938964844,1.1239995956420898,1228.0,50.77000045776367,17909.890625,131.08999633789062,449.68798828125,1.1293054819107056,1248.5,51.90999984741211,17985.05078125,3858100.0,58804400,0.0,188.0,126834100.0,134120000.0
2016-04-23,,450.2820129394531,,,,,,450.2820129394531,,,,,,450.2820129394531,,,,,,444.33099365234375,,,,,,445.8609924316406,,,,,,50485400,,,,
2016-04-24,,458.55499267578125,,,,,,458.55499267578125,,,,,,460.14599609375,,,,,,448.9280090332031,,,,,,450.55999755859375,,,,,,68198400,,,,
2016-04-25,118.34608459472656,461.4259948730469,1.123406171798706,1238.9000244140625,46.83448791503906,17977.240234375,130.75,461.4259948730469,1.123406171798706,1238.9000244140625,52.11000061035156,17977.240234375,131.0,466.6199951171875,1.1279042959213257,1240.9000244140625,52.130001068115234,17990.939453125,129.30999755859375,453.5920104980469,1.1226998567581177,1231.5999755859375,51.630001068115234,17855.55078125,130.4499969482422,459.1210021972656,1.1233052015304565,1231.5999755859375,51.779998779296875,17990.939453125,4600100.0,87091800,0.0,442.0,33226900.0,83770000.0
2016-04-26,120.5998764038086,466.0889892578125,1.1269001960754395,1242.199951171875,46.2322998046875,17990.3203125,133.24000549316406,466.0889892578125,1.1269001960754395,1242.199951171875,51.439998626708984,17990.3203125,133.27000427246094,467.9649963378906,1.1339025497436523,1244.199951171875,52.349998474121094,18043.76953125,131.05999755859375,461.6210021972656,1.1257964372634888,1233.0,51.09000015258789,17934.169921875,131.25,461.64801025390625,1.1266716718673706,1239.800048828125,52.2599983215332,17987.380859375,6103400.0,78971904,0.0,97.0,33532600.0,92570000.0
2016-04-27,124.07559204101562,444.68701171875,1.1299052238464355,1249.199951171875,45.78292465209961,18041.55078125,137.0800018310547,444.68701171875,1.1299052238464355,1249.199951171875,50.939998626708984,18041.55078125,137.88999938964844,467.0790100097656,1.134000301361084,1249.5,51.5,18084.66015625,131.9499969482422,444.1340026855469,1.1291996240615845,1248.5999755859375,50.54999923706055,17920.259765625,133.1999969482422,466.2619934082031,1.1298030614852905,1248.5999755859375,51.47999954223633,17996.140625,6930800.0,93564896,0.0,547.0,43369300.0,109090000.0
2016-04-28,122.01189422607422,449.010986328125,1.132900595664978,1265.5,44.84821701049805,17830.759765625,134.8000030517578,449.010986328125,1.132900595664978,1265.5,49.900001525878906,17830.759765625,137.72000122070312,449.5509948730469,1.1366000175476074,1270.0999755859375,50.77000045776367,18035.73046875,134.5,436.6499938964844,1.1299052238464355,1238.5,49.560001373291016,17796.55078125,136.2899932861328,445.0379943847656,1.1327978372573853,1245.9000244140625,50.619998931884766,18023.880859375,4938800.0,74064704,0.0,887.0,43134800.0,100920000.0
2016-04-29,122.01189422607422,455.09698486328125,1.135589361190796,1289.199951171875,44.82124710083008,17773.640625,134.8000030517578,455.09698486328125,1.135589361190796,1289.199951171875,49.869998931884766,17773.640625,135.22999572753906,455.3840026855469,1.1460003852844238,1295.5,50.25,17814.830078125,132.80999755859375,446.0169982910156,1.1357957124710083,1267.199951171875,49.349998474121094,17651.98046875,134.4199981689453,449.4079895019531,1.1357957124710083,1267.300048828125,49.349998474121094,17813.08984375,3716700.0,49258500,0.0,464.0,48411700.0,136670000.0
2016-04-30,,448.3179931640625,,,,,,448.3179931640625,,,,,,455.5870056152344,,,,,,447.6969909667969,,,,,,455.1780090332031,,,,,,69322600,,,,
2016-05-01,,451.875,,,,,,451.875,,,,,,452.47900390625,,,,,,447.927001953125,,,,,,448.4840087890625,,,,,,40660100,,,,
2016-05-02,121.29681396484375,444.66900634765625,1.146302580833435,1294.699951171875,45.48633575439453,17891.16015625,134.00999450683594,444.66900634765625,1.146302580833435,1294.699951171875,50.61000061035156,17891.16015625,135.0,452.44500732421875,1.15280020236969,1304.4000244140625,50.75,17912.349609375,133.22999572753906,441.7760009765625,1.1450163125991821,1290.4000244140625,49.779998779296875,17773.7109375,134.3800048828125,451.9330139160156,1.1461974382400513,1292.0999755859375,50.0,17783.779296875,3703800.0,92127000,0.0,192.0,33114500.0,80100000.0
2016-05-03,119.92101287841797,450.3039855957031,1.1524986028671265,1290.699951171875,44.7403564453125,17750.91015625,132.49000549316406,450.3039855957031,1.1524986028671265,1290.699951171875,49.779998779296875,17750.91015625,133.30999755859375,451.09698486328125,1.1613997220993042,1301.5,50.40999984741211,17870.75,131.4600067138672,442.61700439453125,1.1503998041152954,1284.5,49.599998474121094,17670.880859375,132.6999969482422,444.72698974609375,1.1526048183441162,1292.699951171875,50.34000015258789,17870.75,4028700.0,59366400,0.0,151.0,26460200.0,97060000.0
2016-05-04,118.47280883789062,446.72198486328125,1.1504037380218506,1273.300048828125,44.82124710083008,17651.259765625,130.88999938964844,446.72198486328125,1.1504037380218506,1273.300048828125,49.869998931884766,17651.259765625,132.30999755859375,450.37799072265625,1.15280020236969,1290.0,50.060001373291016,17738.060546875,130.52999877929688,445.6300048828125,1.146999478340149,1273.0,49.459999084472656,17609.009765625,131.58999633789062,450.1830139160156,1.150244951248169,1286.9000244140625,49.84000015258789,17735.01953125,3340500.0,50407300,0.0,109.0,24257600.0,95020000.0
2016-05-05,119.54991149902344,447.97601318359375,1.1493064165115356,1271.4000244140625,44.88416290283203,17660.7109375,132.0800018310547,447.97601318359375,1.1493064165115356,1271.4000244140625,49.939998626708984,17660.7109375,132.63999938964844,448.5060119628906,1.1495997905731201,1286.0,50.29999923706055,17736.109375,131.1199951171875,445.88299560546875,1.1390001773834229,1270.800048828125,49.72999954223633,17615.8203125,131.72999572753906,446.71099853515625,1.1491215229034424,1282.9000244140625,49.869998931884766,17664.48046875,4199200.0,50440800,0.0,330.0,25390700.0,81530000.0
2016-05-06,120.61795806884766,459.6029968261719,1.1406019926071167,1292.9000244140625,45.28860855102539,17740.630859375,133.25999450683594,459.6029968261719,1.1406019926071167,1292.9000244140625,50.38999938964844,17740.630859375,133.6300048828125,461.375,1.1471836566925049,1295.5999755859375,50.38999938964844,17744.5390625,131.75999450683594,447.0679931640625,1.1393284797668457,1276.9000244140625,49.65999984741211,17580.380859375,132.11000061035156,447.9419860839844,1.140198826789856,1278.5999755859375,49.91999816894531,17650.30078125,2466000.0,72796800,0.0,305.0,24787300.0,80020000.0
2016-05-07,,458.5360107421875,,,,,,458.5360107421875,,,,,,460.67498779296875,,,,,,457.3240051269531,,,,,,459.6390075683594,,,,,,38364500,,,,
2016-05-08,,458.5480041503906,,,,,,458.5480041503906,,,,,,459.4169921875,,,,,,455.9830017089844,,,,,,458.4289855957031,,,,,,40315000,,,,
2016-05-09,119.5680160522461,460.4830017089844,1.1387965679168701,1265.5999755859375,45.00100326538086,17705.91015625,132.10000610351562,460.4830017089844,1.1387965679168701,1265.5999755859375,50.06999969482422,17705.91015625,133.80999755859375,462.4809875488281,1.142999529838562,1286.5,50.59000015258789,17783.16015625,131.82000732421875,456.531005859375,1.1375994682312012,1262.300048828125,50.0,17668.380859375,132.8000030517578,458.20599365234375,1.1387965679168701,1286.5,50.4900016784668,17743.849609375,3431100.0,55493100,0.0,341.0,17951600.0,85590000.0
2016-05-10,121.9394760131836,450.8949890136719,1.1387965679168701,1263.9000244140625,45.854835510253906,17928.349609375,134.72000122070312,450.8949890136719,1.1387965679168701,1263.9000244140625,51.02000045776367,17928.349609375,135.24000549316406,461.9289855957031,1.1405993700027466,1267.4000244140625,51.099998474121094,17934.609375,132.7899932861328,448.9540100097656,1.1361995935440063,1258.699951171875,50.189998626708984,17726.66015625,133.17999267578125,460.51800537109375,1.1383687257766724,1265.0999755859375,50.33000183105469,17726.66015625,3382700.0,58956100,0.0,23.0,22891000.0,75790000.0
2016-05-11,121.36458587646484,452.7279968261719,1.1374363899230957,1274.5999755859375,45.88179016113281,17711.119140625,133.0,452.7279968261719,1.1374363899230957,1274.5999755859375,51.04999923706055,17711.119140625,134.99000549316406,454.57598876953125,1.1445995569229126,1279.199951171875,51.779998779296875,17919.029296875,132.94000244140625,450.864013671875,1.1373976469039917,1266.9000244140625,51.0,17711.05078125,133.80999755859375,450.864013671875,1.1375011205673218,1266.9000244140625,51.130001068115234,17919.029296875,3284100.0,50605200,0.0,50.0,24039100.0,87390000.0
2016-05-12,122.66034698486328,454.7659912109375,1.142700433731079,1270.300048828125,46.295204162597656,17720.5,134.4199981689453,454.7659912109375,1.142700433731079,1270.300048828125,51.5099983215332,17720.5,135.0399932861328,454.9490051269531,1.143105387687683,1281.199951171875,51.810001373291016,17798.189453125,133.49000549316406,449.25,1.1379995346069336,1264.0,50.91999816894531,17625.380859375,133.49000549316406,452.4469909667969,1.1425960063934326,1267.0,51.20000076293945,17711.119140625,4591300.0,59849300,0.0,101.0,24102800.0,88560000.0
2016-05-13,120.56156158447266,455.6700134277344,1.1376951932907104,1271.9000244140625,45.908756256103516,17535.3203125,132.1199951171875,455.6700134277344,1.1376951932907104,1271.9000244140625,51.08000183105469,17535.3203125,134.94000244140625,457.05499267578125,1.1380059719085693,1275.699951171875,51.900001525878906,17734.740234375,131.91000366210938,453.4530029296875,1.1283994913101196,1264.5999755859375,51.040000915527344,17512.48046875,133.74000549316406,454.8500061035156,1.1375269889831543,1271.4000244140625,51.439998626708984,17711.119140625,3965900.0,60845000,0.0,66.0,22592300.0,86640000.0
2016-05-14,,455.6709899902344,,,,,,455.6709899902344,,,,,,456.83599853515625,,,,,,454.7860107421875,,,,,,455.822998046875,,,,,,37209000,,,,
2016-05-15,,457.5679931640625,,,,,,457.5679931640625,,,,,,458.6919860839844,,,,,,455.4590148925781,,,,,,455.7590026855469,,,,,,28514000,,,,
2016-05-16,122.40485382080078,454.1629943847656,1.1316953897476196,1273.4000244140625,46.58282470703125,17710.7109375,134.13999938964844,454.1629943847656,1.1316953897476196,1273.4000244140625,51.83000183105469,17710.7109375,134.41000366210938,458.20001220703125,1.1344043016433716,1287.800048828125,51.959999084472656,17755.80078125,131.5500030517578,452.94500732421875,1.1305439472198486,1272.800048828125,50.75,17531.759765625,131.6300048828125,457.58599853515625,1.1316953897476196,1272.800048828125,50.79999923706055,17531.759765625,3165400.0,59171500,0.0,44.0,20032000.0,88440000.0
2016-05-17,120.96306610107422,453.7829895019531,1.1316057443618774,1276.199951171875,45.713966369628906,17529.98046875,132.55999755859375,453.7829895019531,1.1316057443618774,1276.199951171875,50.5099983215332,17529.98046875,134.49000549316406,455.0719909667969,1.1347993612289429,1281.5999755859375,51.72999954223633,17701.4609375,131.9600067138672,453.6050109863281,1.130399465560913,1270.800048828125,50.36000061035156,17469.919921875,133.6199951171875,454.0090026855469,1.1316057443618774,1272.5,51.720001220703125,17701.4609375,4032000.0,64100300,0.0,16.0,27803500.0,103260000.0
2016-05-18,119.53040313720703,454.6189880371094,1.1316057443618774,1273.699951171875,45.98549270629883,17526.619140625,130.99000549316406,454.6189880371094,1.1316057443618774,1273.699951171875,50.810001373291016,17526.619140625,133.17999267578125,455.99798583984375,1.1316953897476196,1276.4000244140625,51.13999938964844,17636.220703125,130.33999633789062,453.29901123046875,1.1259993314743042,1256.800048828125,50.29999923706055,17418.2109375,132.4499969482422,453.6910095214844,1.1313753128051758,1276.4000244140625,50.47999954223633,17501.279296875,4060400.0,86850096,0.0,17.0,24907500.0,79120000.0
2016-05-19,116.87500762939453,438.7149963378906,1.122296690940857,1254.199951171875,45.542015075683594,17435.400390625,128.0800018310547,438.7149963378906,1.122296690940857,1254.199951171875,50.31999969482422,17435.400390625,130.42999267578125,454.63299560546875,1.123103380203247,1255.5,50.619998931884766,17514.16015625,127.08999633789062,438.7149963378906,1.118200421333313,1247.5,49.81999969482422,17331.0703125,130.24000549316406,454.52398681640625,1.1221959590911865,1248.0,50.470001220703125,17514.16015625,5061600.0,96027400,0.0,69.0,23842400.0,95530000.0
2016-05-20,116.245361328125,442.6759948730469,1.1205987930297852,1252.4000244140625,45.81352996826172,17500.939453125,127.38999938964844,442.6759948730469,1.1205987930297852,1252.4000244140625,50.619998931884766,17500.939453125,129.25,444.0539855957031,1.1239995956420898,1256.5999755859375,51.220001220703125,17571.75,127.20999908447266,437.3890075683594,1.1198960542678833,1252.4000244140625,50.400001525878906,17437.3203125,129.1300048828125,437.7929992675781,1.1201595067977905,1256.5999755859375,50.47999954223633,17437.3203125,3297700.0,81987904,0.0,44.0,23905800.0,111990000.0
2016-05-21,,443.18798828125,,,,,,443.18798828125,,,,,,443.77801513671875,,,,,,441.70599365234375,,,,,,442.96600341796875,,,,,,42762300,,,,
2016-05-22,,439.322998046875,,,,,,439.322998046875,,,,,,443.427001953125,,,,,,439.0350036621094,,,,,,443.2179870605469,,,,,,39657600,,,,
2016-05-23,116.41873931884766,444.1549987792969,1.1221708059310913,1251.0999755859375,45.2795524597168,17492.9296875,127.58000183105469,444.1549987792969,1.1221708059310913,1251.0999755859375,50.029998779296875,17492.9296875,128.41000366210938,444.3450012207031,1.1243029832839966,1251.5999755859375,50.68000030517578,17550.69921875,125.87999725341797,438.822998046875,1.1190000772476196,1247.5,49.97999954223633,17480.05078125,127.4000015258789,439.3479919433594,1.1220952272415161,1251.5999755859375,50.599998474121094,17507.0390625,3977700.0,50582500,0.0,56.0,26118700.0,87790000.0
2016-05-24,116.34575653076172,445.9809875488281,1.121604323387146,1228.9000244140625,46.69143295288086,17706.05078125,127.5,445.9809875488281,1.121604323387146,1228.9000244140625,51.59000015258789,17706.05078125,128.80999755859375,447.1000061035156,1.122999906539917,1240.0,51.709999084472656,17742.58984375,126.31999969482422,443.92999267578125,1.1145998239517212,1228.199951171875,50.400001525878906,17525.189453125,127.76000213623047,444.2909851074219,1.1217050552368164,1240.0,50.70000076293945,17525.189453125,5102400.0,65783100,0.0,20.0,34757900.0,86480000.0
2016-05-25,117.5867691040039,449.5989990234375,1.113796591758728,1223.5,47.17109680175781,17851.509765625,128.86000061035156,449.5989990234375,1.113796591758728,1223.5,52.119998931884766,17851.509765625,129.77999877929688,450.2980041503906,1.1171000003814697,1223.5,52.4900016784668,17891.7109375,127.37000274658203,446.06201171875,1.112999439239502,1218.5999755859375,51.790000915527344,17735.08984375,128.0,446.06201171875,1.1136974096298218,1219.300048828125,51.91999816894531,17735.08984375,4656700.0,65231000,0.0,5.0,24040200.0,79180000.0
2016-05-26,117.99740600585938,453.3840026855469,1.1158970594406128,1220.0999755859375,46.962947845458984,17828.2890625,129.30999755859375,453.3840026855469,1.1158970594406128,1220.0999755859375,51.88999938964844,17828.2890625,129.89999389648438,453.6440124511719,1.1219995021820068,1232.5999755859375,51.97999954223633,17888.66015625,128.32000732421875,447.89599609375,1.1156978607177734,1220.0999755859375,51.36000061035156,17803.8203125,128.47999572753906,449.6719970703125,1.1156978607177734,1232.5999755859375,51.93000030517578,17859.51953125,2586300.0,65203800,0.0,199778.0,24335200.0,68940000.0
2016-05-27,117.9152603149414,473.4639892578125,1.1192066669464111,1213.800048828125,47.35212326049805,17873.220703125,129.22000122070312,473.4639892578125,1.1192066669464111,1213.800048828125,52.31999969482422,17873.220703125,129.6999969482422,478.14898681640625,1.1201996803283691,1223.199951171875,52.31999969482422,17873.220703125,128.8300018310547,453.52099609375,1.112599492073059,1206.4000244140625,51.77000045776367,17824.73046875,128.9600067138672,453.52099609375,1.1192944049835205,1220.300048828125,51.91999816894531,17826.849609375,3043700.0,164780992,0.0,63739.0,17721400.0,73190000.0
2016-05-28,,530.0399780273438,,,,,,530.0399780273438,,,,,,533.4730224609375,,,,,,472.6990051269531,,,,,,473.02899169921875,,,,,,181199008,,,,
2016-05-29,,526.2329711914062,,,,,,526.2329711914062,,,,,,553.9600219726562,,,,,,512.1790161132812,,,,,,527.4769897460938,,,,,,148736992,,,,
2016-05-30,,533.864013671875,1.1110000610351562,,,,,533.864013671875,1.1110000610351562,,,,,544.3489990234375,1.1150000095367432,,,,,522.9630126953125,1.1100010871887207,,,,,528.4710083007812,1.1110987663269043,,,,,87958704,0.0,,,
2016-05-31,115.11384582519531,531.385986328125,1.1148396730422974,1214.800048828125,47.96754837036133,17787.19921875,126.1500015258789,531.385986328125,1.1148396730422974,1214.800048828125,53.0,17787.19921875,129.97999572753906,546.6179809570312,1.1175994873046875,1217.5999755859375,53.0,17899.240234375,126.04000091552734,520.6619873046875,1.1121997833251953,1199.0,52.08000183105469,17724.029296875,129.8800048828125,534.1909790039062,1.1150012016296387,1212.5,52.2599983215332,17891.5,6894400.0,138450000,0.0,6432.0,37653100.0,147390000.0
2016-06-01,115.3510971069336,536.9199829101562,1.113598108291626,1211.9000244140625,47.831783294677734,17789.669921875,126.41000366210938,536.9199829101562,1.113598108291626,1211.9000244140625,52.849998474121094,17789.669921875,126.5,543.0800170898438,1.1190000772476196,1219.800048828125,52.95000076293945,17809.1796875,124.77999877929688,525.635986328125,1.1117039918899536,1205.4000244140625,52.439998626708984,17664.7890625,126.0,531.1069946289062,1.113598108291626,1215.699951171875,52.439998626708984,17754.55078125,4679600.0,86061800,0.0,2717.0,25324800.0,78530000.0
2016-06-02,115.75260162353516,537.9719848632812,1.1189061403274536,1209.800048828125,47.496925354003906,17838.560546875,126.8499984741211,537.9719848632812,1.1189061403274536,1209.800048828125,52.47999954223633,17838.560546875,127.02999877929688,540.3519897460938,1.1219995021820068,1217.0,52.7400016784668,17838.560546875,125.31999969482422,533.0780029296875,1.1150000095367432,1209.5999755859375,51.84000015258789,17703.55078125,126.6500015258789,536.5150146484375,1.1192944049835205,1212.4000244140625,52.63999938964844,17789.05078125,4802100.0,60378200,0.0,1627.0,22840800.0,75560000.0
2016-06-03,116.23624420166016,569.1939697265625,1.115200161933899,1240.0999755859375,46.8724479675293,17807.060546875,127.37999725341797,569.1939697265625,1.115200161933899,1240.0999755859375,51.790000915527344,17807.060546875,127.58000183105469,574.6380004882812,1.1350003480911255,1244.5,52.41999816894531,17833.169921875,125.94999694824219,536.9199829101562,1.113800287246704,1206.4000244140625,51.599998474121094,17689.6796875,126.41999816894531,537.6820068359375,1.1153992414474487,1209.0999755859375,52.380001068115234,17799.80078125,5485600.0,122020000,0.0,1622.0,23368300.0,82270000.0
2016-06-04,,572.7269897460938,,,,,,572.7269897460938,,,,,,590.1320190429688,,,,,,564.2379760742188,,,,,,569.7050170898438,,,,,,94925296,,,,
2016-06-05,,574.9769897460938,,,,,,574.9769897460938,,,,,,582.8079833984375,,,,,,569.177978515625,,,,,,573.3079833984375,,,,,,68874096,,,,
2016-06-06,120.36080932617188,585.5369873046875,1.1350995302200317,1244.5999755859375,47.180152893066406,17920.330078125,131.89999389648438,585.5369873046875,1.1350995302200317,1244.5999755859375,52.130001068115234,17920.330078125,132.0800018310547,586.469970703125,1.1379995346069336,1247.300048828125,52.349998474121094,17949.6796875,127.44999694824219,574.6019897460938,1.1333242654800415,1240.0,51.88999938964844,17822.810546875,127.5999984741211,574.6019897460938,1.1350995302200317,1244.4000244140625,51.9900016784668,17825.689453125,6996200.0,72138896,0.0,1135.0,18243300.0,71870000.0
2016-06-07,120.38818359375,576.5969848632812,1.1364023685455322,1244.4000244140625,47.15300369262695,17938.279296875,131.92999267578125,576.5969848632812,1.1364023685455322,1244.4000244140625,52.099998474121094,17938.279296875,133.38999938964844,590.2589721679688,1.1379995346069336,1244.9000244140625,52.72999954223633,18003.23046875,131.82000732421875,567.5139770507812,1.1340054273605347,1236.5,52.099998474121094,17936.220703125,132.41000366210938,585.4450073242188,1.1364669799804688,1244.0,52.2400016784668,17936.220703125,4424000.0,107770000,0.0,281.0,20866800.0,78750000.0
2016-06-08,121.36458587646484,581.64501953125,1.1357828378677368,1259.800048828125,47.09870910644531,18005.05078125,133.0,581.64501953125,1.1357828378677368,1259.800048828125,52.040000915527344,18005.05078125,133.52999877929688,582.8389892578125,1.14199960231781,1264.0,52.439998626708984,18016.0,132.0399932861328,573.1300048828125,1.1356538534164429,1247.300048828125,51.869998931884766,17931.91015625,132.52000427246094,577.1669921875,1.1356538534164429,1247.5999755859375,52.02000045776367,17931.91015625,3883700.0,80265800,0.0,406.0,21149400.0,71260000.0
2016-06-09,121.45582580566406,574.6300048828125,1.140706181526184,1270.199951171875,46.718570709228516,17985.189453125,133.10000610351562,574.6300048828125,1.140706181526184,1270.199951171875,51.619998931884766,17985.189453125,133.82000732421875,582.2030029296875,1.1416958570480347,1271.4000244140625,52.0,18005.220703125,131.9199981689453,570.9509887695312,1.130799651145935,1258.0999755859375,51.4900016784668,17915.880859375,132.10000610351562,582.2030029296875,1.1406019926071167,1262.5,52.0,17969.98046875,3811200.0,71301000,0.0,381.0,20305700.0,69690000.0
2016-06-10,119.66730499267578,577.469970703125,1.1315033435821533,1273.4000244140625,46.59187698364258,17865.33984375,131.13999938964844,577.469970703125,1.1315033435821533,1273.4000244140625,51.47999954223633,17865.33984375,132.1199951171875,579.1270141601562,1.1324002742767334,1278.0,52.04999923706055,17938.8203125,130.3699951171875,573.3250122070312,1.1273995637893677,1265.300048828125,51.040000915527344,17812.33984375,131.75999450683594,575.8369750976562,1.131196141242981,1267.5999755859375,51.04999923706055,17938.8203125,3828600.0,66991900,0.0,397.0,25833200.0,90540000.0
2016-06-11,,606.7269897460938,,,,,,606.7269897460938,,,,,,607.1160278320312,,,,,,578.6740112304688,,,,,,578.6740112304688,,,,,,82357000,,,,
2016-06-12,,672.7839965820312,,,,,,672.7839965820312,,,,,,684.843994140625,,,,,,607.0390014648438,,,,,,609.6840209960938,,,,,,277084992,,,,
2016-06-13,118.55402374267578,704.3759765625,1.1239995956420898,1284.4000244140625,45.37910461425781,17732.48046875,129.9199981689453,704.3759765625,1.1239995956420898,1284.4000244140625,50.13999938964844,17732.48046875,131.50999450683594,716.0040283203125,1.1302001476287842,1287.300048828125,50.720001220703125,17893.279296875,129.8800048828125,664.4869995117188,1.1236965656280518,1273.0,49.060001373291016,17731.349609375,130.7899932861328,671.6539916992188,1.1241008043289185,1276.199951171875,49.58000183105469,17830.5,3645000.0,243295008,0.0,328.0,83217800.0,101690000.0
2016-06-14,119.08329010009766,685.5590209960938,1.1291015148162842,1285.5999755859375,45.09854507446289,17674.8203125,130.5,685.5590209960938,1.1291015148162842,1285.5999755859375,49.83000183105469,17674.8203125,130.60000610351562,704.5040283203125,1.1299946308135986,1289.699951171875,50.099998474121094,17733.919921875,128.5,662.8040161132812,1.1190000772476196,1277.800048828125,49.56999969482422,17595.7890625,129.6300048828125,704.5040283203125,1.1287955045700073,1281.800048828125,49.900001525878906,17710.76953125,3717000.0,186694000,0.0,554.0,42577100.0,93740000.0
2016-06-15,118.77302551269531,694.468994140625,1.1213024854660034,1285.800048828125,44.97184753417969,17640.169921875,130.16000366210938,694.468994140625,1.1213024854660034,1285.800048828125,49.689998626708984,17640.169921875,131.75999450683594,696.302978515625,1.1260005235671997,1296.199951171875,50.119998931884766,17762.9609375,129.97000122070312,672.5609741210938,1.1190940141677856,1278.800048828125,49.689998626708984,17629.009765625,130.8800048828125,685.6849975585938,1.1213024854660034,1284.5999755859375,49.779998779296875,17703.650390625,3324800.0,99223800,0.0,162.0,33757600.0,94130000.0
2016-06-16,118.05215454101562,766.3079833984375,1.1262656450271606,1296.0999755859375,45.60537338256836,17733.099609375,129.3699951171875,766.3079833984375,1.1262656450271606,1296.0999755859375,50.38999938964844,17733.099609375,129.88999938964844,773.7219848632812,1.1299996376037598,1316.4000244140625,50.470001220703125,17754.91015625,126.9000015258789,696.5230102539062,1.1132001876831055,1281.0999755859375,49.5099983215332,17471.2890625,129.32000732421875,696.5230102539062,1.1261261701583862,1296.300048828125,49.52000045776367,17602.23046875,4066100.0,271633984,0.0,251.0,31188600.0,91950000.0
2016-06-17,118.46278381347656,748.9089965820312,1.1252011060714722,1292.5,45.370052337646484,17675.16015625,129.82000732421875,748.9089965820312,1.1252011060714722,1292.5,50.130001068115234,17675.16015625,129.99000549316406,775.3560180664062,1.129600167274475,1300.0999755859375,50.43000030517578,17733.439453125,128.80999755859375,716.5560302734375,1.1226003170013428,1280.300048828125,49.81999969482422,17602.779296875,129.8300018310547,768.4869995117188,1.1270017623901367,1280.300048828125,50.40999984741211,17733.439453125,6739600.0,363320992,0.0,129.0,45710500.0,248680000.0
2016-06-18,,756.2269897460938,,,,,,756.2269897460938,,,,,,777.989990234375,,,,,,733.9290161132812,,,,,,748.7559814453125,,,,,,252718000,,,,
2016-06-19,,763.781005859375,,,,,,763.781005859375,,,,,,766.6209716796875,,,,,,745.6279907226562,,,,,,756.68798828125,,,,,,136184992,,,,
2016-06-20,121.13645935058594,737.2260131835938,1.13490629196167,1290.0,45.315757751464844,17804.869140625,132.75,737.2260131835938,1.13490629196167,1290.0,50.06999969482422,17804.869140625,133.89999389648438,764.083984375,1.1383998394012451,1291.199951171875,50.83000183105469,17946.359375,131.2100067138672,732.7269897460938,1.130799651145935,1280.300048828125,50.029998779296875,17736.869140625,131.36000061035156,763.927001953125,1.13490629196167,1288.9000244140625,50.63999938964844,17736.869140625,4331900.0,174511008,0.0,153.0,35607900.0,99380000.0
2016-06-21,120.01404571533203,666.6519775390625,1.1322976350784302,1270.5,46.329410552978516,17829.73046875,131.52000427246094,666.6519775390625,1.1322976350784302,1270.5,51.189998626708984,17829.73046875,133.27999877929688,735.8829956054688,1.1350003480911255,1293.9000244140625,51.43000030517578,17877.83984375,131.49000549316406,639.0700073242188,1.12440025806427,1266.300048828125,50.15999984741211,17799.80078125,133.19000244140625,735.8829956054688,1.1322848796844482,1293.9000244140625,50.20000076293945,17827.330078125,2841100.0,309944000,0.0,134.0,34097800.0,85130000.0
