Date,BA,BTC-USD,EURUSD=X,GC=F,^DJI
2017-10-26 00:00:00+00:00,259.2699890136719,5904.830078125,1.182075023651123,1266.300048828125,23400.859375
2017-10-27 00:00:00+00:00,256.4599914550781,5780.89990234375,1.163724422454834,1268.5,23434.189453125
2017-10-28 00:00:00+00:00,,5753.08984375,,,
2017-10-29 00:00:00+00:00,,6153.85009765625,,,
2017-10-30 00:00:00+00:00,259.25,6130.52978515625,1.160456299781799,1274.0999755859375,23348.740234375
2017-10-31 00:00:00+00:00,257.9800109863281,6468.39990234375,1.1652703285217283,1267.0,23377.240234375
2017-11-01 00:00:00+00:00,258.5,6767.31005859375,1.165175199508667,1274.0999755859375,23435.009765625
2017-11-02 00:00:00+00:00,262.6300048828125,7078.5,1.1628718376159668,1274.9000244140625,23516.259765625
2017-11-03 00:00:00+00:00,261.75,7207.759765625,1.1661807298660278,1266.5,23539.189453125
2017-11-04 00:00:00+00:00,,7379.9501953125,,,
2017-11-05 00:00:00+00:00,,7407.41015625,,,
2017-11-06 00:00:00+00:00,264.07000732421875,7022.759765625,1.1614941358566284,1279.4000244140625,23548.419921875
2017-11-07 00:00:00+00:00,266.1300048828125,7144.3798828125,1.1612648963928225,1273.699951171875,23557.23046875
2017-11-08 00:00:00+00:00,265.57000732421875,7459.68994140625,1.1601063013076782,1281.5999755859375,23563.359375
2017-11-09 00:00:00+00:00,262.70001220703125,7143.580078125,1.15968918800354,1285.5999755859375,23461.939453125
2017-11-10 00:00:00+00:00,260.8500061035156,6618.14013671875,1.164686679840088,1272.4000244140625,23422.2109375
2017-11-11 00:00:00+00:00,,6357.60009765625,,,
2017-11-12 00:00:00+00:00,,5950.06982421875,,,
2017-11-13 00:00:00+00:00,262.4200134277344,6559.490234375,1.166112780570984,1277.300048828125,23439.69921875
2017-11-14 00:00:00+00:00,261.760009765625,6635.75,1.1664936542510986,1281.5,23409.470703125
2017-11-15 00:00:00+00:00,262.8599853515625,7315.5400390625,1.1792869567871094,1276.5,23271.279296875
2017-11-16 00:00:00+00:00,263.70001220703125,7871.68994140625,,1277.4000244140625,23458.359375
2017-11-17 00:00:00+00:00,262.260009765625,7708.990234375,1.177745342254639,1295.800048828125,23358.240234375
2017-11-18 00:00:00+00:00,,7790.14990234375,,,
2017-11-19 00:00:00+00:00,,8036.490234375,,,
2017-11-20 00:00:00+00:00,264.6300048828125,8200.6396484375,1.1731857061386108,1274.5999755859375,23430.330078125
2017-11-21 00:00:00+00:00,266.989990234375,8071.259765625,1.174122333526611,1281.0999755859375,23590.830078125
2017-11-22 00:00:00+00:00,265.1499938964844,8253.5498046875,1.173722743988037,1291.5999755859375,23526.1796875
2017-11-23 00:00:00+00:00,,8038.77001953125,1.1814744472503662,,
2017-11-24 00:00:00+00:00,265.8800048828125,8253.6904296875,1.1853959560394287,1286.699951171875,23557.990234375
2017-11-25 00:00:00+00:00,,8790.919921875,,,
2017-11-26 00:00:00+00:00,,9330.5498046875,,,
2017-11-27 00:00:00+00:00,265.5799865722656,9818.349609375,1.1926485300064087,1293.800048828125,23580.779296875
2017-11-28 00:00:00+00:00,267.989990234375,10058.7998046875,1.1904903650283811,1294.699951171875,23836.7109375
2017-11-29 00:00:00+00:00,269.29998779296875,9888.6103515625,1.184805989265442,1282.0999755859375,23940.6796875
2017-11-30 00:00:00+00:00,276.79998779296875,10233.599609375,1.18519926071167,1273.199951171875,24272.349609375
2017-12-01 00:00:00+00:00,271.3800048828125,10975.599609375,1.1898245811462402,1278.800048828125,24231.58984375
2017-12-02 00:00:00+00:00,,11074.599609375,,,
2017-12-03 00:00:00+00:00,,11323.2001953125,,,
2017-12-04 00:00:00+00:00,277.9700012207031,11657.2001953125,1.1859863996505735,1274.300048828125,24290.05078125
2017-12-05 00:00:00+00:00,275.5400085449219,11916.7001953125,1.1867746114730835,1261.5999755859375,24180.640625
2017-12-06 00:00:00+00:00,278.2699890136719,14291.5,1.1832919120788574,1262.800048828125,24140.91015625
2017-12-07 00:00:00+00:00,281.9700012207031,17899.69921875,1.1804285049438477,1249.800048828125,24211.48046875
2017-12-08 00:00:00+00:00,285.8999938964844,16569.400390625,1.1772184371948242,1245.199951171875,24329.16015625
2017-12-09 00:00:00+00:00,,15178.2001953125,,,
2017-12-10 00:00:00+00:00,,15455.400390625,,,
2017-12-11 00:00:00+00:00,283.1600036621094,16936.80078125,1.176996827125549,1243.699951171875,24386.029296875
2017-12-12 00:00:00+00:00,289.94000244140625,17415.400390625,1.1777591705322266,1238.5,24504.80078125
2017-12-13 00:00:00+00:00,291.8399963378906,16408.19921875,1.1742602586746216,1245.4000244140625,24585.4296875
2017-12-14 00:00:00+00:00,293.8800048828125,16564.0,1.1835860013961792,1253.800048828125,24508.66015625
2017-12-15 00:00:00+00:00,293.94000244140625,17706.900390625,1.1774957180023191,1254.300048828125,24651.740234375
2017-12-16 00:00:00+00:00,,19497.400390625,,,
2017-12-17 00:00:00+00:00,,19140.80078125,,,
2017-12-18 00:00:00+00:00,296.1400146484375,19114.19921875,1.1743566989898682,1262.199951171875,24792.19921875
2017-12-19 00:00:00+00:00,297.25,17776.69921875,1.1784253120422363,1260.699951171875,24754.75
2017-12-20 00:00:00+00:00,297.8999938964844,16624.599609375,1.1841325759887695,1266.0999755859375,24726.650390625
2017-12-21 00:00:00+00:00,295.0299987792969,15802.900390625,1.1878176927566528,1267.300048828125,24782.2890625
2017-12-22 00:00:00+00:00,295.1000061035156,13831.7998046875,1.185733199119568,1275.4000244140625,24754.060546875
2017-12-23 00:00:00+00:00,,14699.2001953125,,,
2017-12-24 00:00:00+00:00,,13925.7998046875,,,
2017-12-25 00:00:00+00:00,,14026.599609375,1.1856067180633545,,
2017-12-26 00:00:00+00:00,295.3599853515625,16099.7998046875,1.187253713607788,1284.0999755859375,24746.2109375
2017-12-27 00:00:00+00:00,295.6199951171875,15838.5,1.1857894659042358,1287.0,24774.30078125
